Code_bom,ID_Produs,ID_Componenta,Cantitate_Produsa,Cantitate_Necesara
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00126,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00127,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00128,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00205,1,0.1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00224,1,4
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00258,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00259,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00327,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00636,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00642,1,4
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00646,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00650,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_04469,1,0.29
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00002,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00003,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00004,1,10
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00013,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00015,1,10
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00017,1,4
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00019,1,26
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00020,1,4
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00129,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00295,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00296,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00363,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00396,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),Mpr_02641,1,0.05
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00653,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00058,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00130,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00238,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00385,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00425,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00426,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00427,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00429,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00188,1,1.35
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00326,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00367,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00368,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00726,1,1.21
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00750,1,0.25
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00761,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00762,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00763,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00764,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00765,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00766,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00767,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00768,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00769,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00770,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00771,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00772,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00773,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00774,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_01079,1,6.48
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_01121,1,5.52
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00029,1,9
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00057,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00073,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00074,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00115,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00152,1,2
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00232,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00246,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00264,1,3
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00350,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00390,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00250,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00251,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),EVI_00254,1,1
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_00342,1,0.0183
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_06975,1,0.01475
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_08025,1,0.19
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),E_08050,1,11.32
CHHC-W7R-1A-4R1-T5/PX (K603)_1,CHHC-W7R-1A-4R1-T5/PX (K603),Mpr_03309,1,0.31
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00379,1,0.6
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00459,1,5
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00463,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00605,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00609,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00735,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_01205,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00178,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00266,1,9
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00639,1,0.009606
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00639,1,0.01406
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00272,1,3.525
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00273,1,5
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,Maux_32332,1,0.15
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00078,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00080,1,0.05
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00169,1,5.2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00187,1,0.4
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00380,1,3
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00381,1,3
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00658,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00659,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00660,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00661,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00662,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00663,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00664,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00665,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00667,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00686,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00102,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00106,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00120,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00121,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00122,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00123,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00124,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00125,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00126,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00127,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00128,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00099,1,6
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00100,1,5
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00101,1,6
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00170,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00205,1,0.1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00205,1,0.12
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00224,1,6
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00258,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00259,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00531,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00636,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00642,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00646,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00650,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00651,1,4
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00748,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_04469,1,0.29
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_31244,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00002,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00003,1,4
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00004,1,6
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00013,1,4
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00015,1,7
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00017,1,3
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00019,1,19
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00129,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00150,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00295,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00296,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00298,1,4
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00396,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00653,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00052,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00058,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00130,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00239,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00385,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00426,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00063,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00064,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00188,1,6.1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00326,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00367,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00368,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00548,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00726,1,0.5
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_01079,1,1.9
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_01080,1,5.24
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_01121,1,5.56
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00029,1,3
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00030,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00057,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00073,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00074,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00152,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00232,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00246,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00264,1,3
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00291,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00364,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00390,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00251,1,1
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,EVI_00254,1,2
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00095,1,3.77
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_00342,1,0.0701
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_06975,1,0.0218
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_08025,1,0.09
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,E_08050,1,7.81
CHHC-W7A-1A-070R2/1B_1,CHHC-W7A-1A-070R2/1B,Mpr_03309,1,0.12
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00379,1,0.6
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00459,1,5.5
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00463,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00605,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_01205,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00609,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00753,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00178,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00266,1,8.1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00712,1,0.001644
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,Maux_32332,1,0.15
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00078,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00080,1,0.05
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00169,1,4.2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00187,1,0.4
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00380,1,3
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00381,1,3
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00658,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00659,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00660,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00661,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00662,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00663,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00664,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00667,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00686,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00102,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00106,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00120,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00121,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00122,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00123,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00124,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00125,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00126,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00127,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00128,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00146,1,3
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00205,1,0.1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00224,1,4
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00259,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00570,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00642,1,4
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00646,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00650,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00684,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00685,1,4
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00727,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00741,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00744,1,8
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00745,1,4
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00778,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_00786,1,1
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_04469,1,0.34
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,E_04469,1,0.29
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00003,1,5
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00004,1,6
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00013,1,2
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00015,1,6
CHHC-W7R2-2R-5R1-T1/1A_1,CHHC-W7R2-2R-5R1-T1/1A,EVI_00017,1,4
